player_id,player_name,match_id,match_name,club,Minutes,total_distance,high_intensity_distance,sprint_distance,hi_runs,sprint_runs,position,division
2203,Luca Maiorano,20250912,Roda JC Kerkrade vs Jong Ajax,Roda JC Kerkrade,17.38300043738154,2384.6,425.28000000000003,126.48,11.0,5.0,LW,KKD
2280,Ilias Takidine,20250912,Roda JC Kerkrade vs Jong Ajax,Roda JC Kerkrade,15.4161907291805,2321.37,362.66,119.48,8.0,4.0,RW,KKD
297,Jay Kruiver,20250912,Roda JC Kerkrade vs Jong Ajax,Roda JC Kerkrade,96.03647366699379,11743.34,1004.2,284.58,33.0,12.0,RB,KKD
302,Cain Seedorf,20250912,Roda JC Kerkrade vs Jong Ajax,Roda JC Kerkrade,65.35262460672297,7893.29,772.91,128.36,33.0,6.0,LW,KKD
1445,Zico Buurmeester,20250913,Ajax vs PEC Zwolle,PEC Zwolle,49.03758233242929,6328.3,547.6,170.0,20.0,5.0,CM,Eredivisie
1456,Kaj de Rooij,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.17362211656982,10923.4,1085.25,344.78,29.0,16.0,LW,Eredivisie
1873,Olivier Aertssen,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.16848701880036,10742.02,1017.5,380.85,27.0,16.0,CB,Eredivisie
1947,Anselmo MacNulty,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.17271286020703,10312.6,757.0400000000001,196.84,24.0,10.0,CB,Eredivisie
200,Sherel Floranus,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.17514018691588,10290.74,989.06,388.34,25.0,15.0,RB,Eredivisie
2104,Tom de Graaff,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.17553101104504,5659.93,19.78,0.0,1.0,0.0,GK,Eredivisie
219,Ryan Thomas,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.16794550579392,12282.57,854.98,189.79,37.0,8.0,CM,Eredivisie
2212,Dylan Mbayo,20250913,Ajax vs PEC Zwolle,PEC Zwolle,68.01245627506185,7971.74,980.71,292.09,26.0,14.0,RW,Eredivisie
2322,Simon Graves,20250913,Ajax vs PEC Zwolle,PEC Zwolle,96.17068236159648,10457.6,713.03,118.91,28.0,6.0,CB,Eredivisie
2346,Jamiro Gregory Monteiro Alvarenga,20250913,Ajax vs PEC Zwolle,PEC Zwolle,47.13462553737084,6249.58,642.99,89.61,27.0,7.0,AM,Eredivisie
2363,Jan Faberski,20250913,Ajax vs PEC Zwolle,PEC Zwolle,28.160898444327916,3222.17,354.94,90.77,7.0,4.0,RW,Eredivisie
2386,Gabriel Reiziger,20250913,Ajax vs PEC Zwolle,PEC Zwolle,15.501348350253808,1954.41,216.22,69.15,6.0,4.0,AM,Eredivisie
2514,Koen Kostons,20250913,Ajax vs PEC Zwolle,PEC Zwolle,80.55681538082327,9804.57,857.26,175.19,38.0,7.0,CF,Eredivisie
2561,Shola Shoretire,20250913,Ajax vs PEC Zwolle,PEC Zwolle,15.616428634791093,1760.44,142.48,26.32,6.0,1.0,AM,Eredivisie
824,Thijs Oosting,20250913,Ajax vs PEC Zwolle,PEC Zwolle,80.66823995127892,10596.58,1160.3899999999999,346.71,36.0,15.0,LW,Eredivisie
118,Owen Wijndal,20250913,Ajax vs PEC Zwolle,Ajax,96.17317308535837,10962.78,904.1500000000001,301.42,20.0,17.0,LB,Eredivisie
1508,Youri Baas,20250913,Ajax vs PEC Zwolle,Ajax,96.17303988995874,10487.67,497.95,72.45,24.0,4.0,CB,Eredivisie
1625,Youri Regeer,20250913,Ajax vs PEC Zwolle,Ajax,68.31065573770493,9167.29,809.86,265.63,21.0,8.0,CM,Eredivisie
1792,Oliver Edvardsen,20250913,Ajax vs PEC Zwolle,Ajax,27.513212025316456,3477.67,381.18,104.8,12.0,4.0,LW,Eredivisie
1923,Mika Godts,20250913,Ajax vs PEC Zwolle,Ajax,88.77985335195531,10170.62,1032.13,362.26,22.0,19.0,LW,Eredivisie
2063,Josip Sutalo,20250913,Ajax vs PEC Zwolle,Ajax,27.6203213610586,2922.23,131.81,47.25,4.0,1.0,CB,Eredivisie
2066,Anton Gaaei,20250913,Ajax vs PEC Zwolle,Ajax,96.16799164859873,11975.8,1421.96,479.49,33.0,25.0,RB,Eredivisie
2354,Wout Weghorst,20250913,Ajax vs PEC Zwolle,Ajax,96.17402710975077,10997.5,1036.25,230.63,40.0,11.0,CF,Eredivisie
2381,Jorthy Mokio,20250913,Ajax vs PEC Zwolle,Ajax,7.39010989010989,941.5,55.74,4.82,3.0,0.0,DM,Eredivisie
2519,Vítezslav Jaros,20250913,Ajax vs PEC Zwolle,Ajax,96.16403949419713,5551.55,13.67,0.0,1.0,0.0,GK,Eredivisie
2522,Oscar Gloukh,20250913,Ajax vs PEC Zwolle,Ajax,27.41984093763081,3275.3,220.55,72.84,7.0,3.0,AM,Eredivisie
2558,James McConnell,20250913,Ajax vs PEC Zwolle,Ajax,27.86533015352511,3738.97,250.32,23.34,10.0,1.0,CM,Eredivisie
284,Ko Itakura,20250913,Ajax vs PEC Zwolle,Ajax,68.55426141615825,7416.2,410.94,109.99,14.0,5.0,CB,Eredivisie
75,Steven Berghuis,20250913,Ajax vs PEC Zwolle,Ajax,68.65566773372733,8364.32,868.11,210.48,26.0,10.0,RW,Eredivisie
750,Davy Klaassen,20250913,Ajax vs PEC Zwolle,Ajax,96.17017447774039,12291.51,969.4499999999999,168.14,28.0,10.0,CM,Eredivisie
848,Kenneth Taylor,20250913,Ajax vs PEC Zwolle,Ajax,68.75569589895275,8600.65,728.04,154.79,22.0,7.0,CM,Eredivisie
1468,Boyd Lucassen,20250913,FC Twente vs NAC Breda,NAC Breda,92.77853756382203,10175.95,731.19,167.86,29.0,9.0,RB,Eredivisie
1660,Kamal Sowah,20250913,FC Twente vs NAC Breda,NAC Breda,97.66835144469717,11594.21,1177.97,350.52,37.0,16.0,RW,Eredivisie
1708,Charles-Andreas Brym,20250913,FC Twente vs NAC Breda,NAC Breda,84.60294247983693,9545.75,1056.37,366.7,32.0,13.0,CF,Eredivisie
1909,Mohamed Nassoh,20250913,FC Twente vs NAC Breda,NAC Breda,92.78676999280978,11614.12,1077.4099999999999,252.86,32.0,13.0,AM,Eredivisie
2182,Cherrion Valerius,20250913,FC Twente vs NAC Breda,NAC Breda,9.30505709624796,1083.76,27.13,0.0,1.0,0.0,RB,Eredivisie
2192,Rio Hillen,20250913,FC Twente vs NAC Breda,NAC Breda,102.08829828660437,10486.51,571.22,170.98,20.0,9.0,CB,Eredivisie
2249,Daniel Bielica,20250913,FC Twente vs NAC Breda,NAC Breda,102.0825051565723,5444.06,7.46,0.0,1.0,0.0,GK,Eredivisie
2251,Leo Greiml,20250913,FC Twente vs NAC Breda,NAC Breda,102.08667614983405,10765.04,507.96000000000004,36.86,26.0,2.0,CB,Eredivisie
2252,Max Balard,20250913,FC Twente vs NAC Breda,NAC Breda,102.084221349785,10920.97,639.13,209.29,16.0,11.0,DM,Eredivisie
2293,Juho Talvitie,20250913,FC Twente vs NAC Breda,NAC Breda,92.58813722909538,10552.27,918.5600000000001,159.71,39.0,8.0,RW,Eredivisie
2320,Raul Paula,20250913,FC Twente vs NAC Breda,NAC Breda,9.491517890214089,1281.26,241.95,116.45,2.0,5.0,AM,Eredivisie
2351,Terence Kongolo,20250913,FC Twente vs NAC Breda,NAC Breda,4.4165733482642775,473.28,39.21,0.0,1.0,0.0,CB,Eredivisie
2385,Dion Versluis,20250913,FC Twente vs NAC Breda,NAC Breda,9.296956304797206,1304.27,214.68,84.37,6.0,2.0,CF,Eredivisie
2544,Lewis Holtby,20250913,FC Twente vs NAC Breda,NAC Breda,102.0832223701731,12266.32,839.99,103.05,33.0,5.0,CM,Eredivisie
62,Clint Leemans,20250913,FC Twente vs NAC Breda,NAC Breda,17.478682562133763,1730.04,172.43,37.88,4.0,2.0,CM,Eredivisie
681,Boy Kemper,20250913,FC Twente vs NAC Breda,NAC Breda,102.07954860789935,11035.82,793.39,134.23,38.0,7.0,LB,Eredivisie
1504,Ricky van Wolfswinkel,20250913,FC Twente vs NAC Breda,FC Twente,102.08013403542365,10662.27,837.4699999999999,145.66,33.0,8.0,CF,Eredivisie
1513,Bart van Rooij,20250913,FC Twente vs NAC Breda,FC Twente,102.08001495606655,10920.52,1229.1,409.77,29.0,20.0,RB,Eredivisie
1655,Arno Verschueren,20250913,FC Twente vs NAC Breda,FC Twente,63.552160771178826,7779.42,824.0600000000001,166.12,25.0,10.0,AM,Eredivisie
1756,Taylor Booth,20250913,FC Twente vs NAC Breda,FC Twente,38.75696531557144,4771.37,437.46,68.39,16.0,4.0,RW,Eredivisie
1913,Mats Rots,20250913,FC Twente vs NAC Breda,FC Twente,102.08669259224129,10763.0,840.73,196.25,26.0,9.0,LB,Eredivisie
1919,Kristian Hlynsson,20250913,FC Twente vs NAC Breda,FC Twente,79.02186863735766,10479.09,972.84,201.25,39.0,11.0,AM,Eredivisie
2057,Daouda Weidmann,20250913,FC Twente vs NAC Breda,FC Twente,38.534665508253696,4435.34,479.24,147.48,13.0,5.0,CM,Eredivisie
218,Lars Unnerstall,20250913,FC Twente vs NAC Breda,FC Twente,102.09092891408636,4681.89,0.0,0.0,0.0,0.0,GK,Eredivisie
2552,Sondre Ørjasæter,20250913,FC Twente vs NAC Breda,FC Twente,63.32446247464503,7804.74,744.77,207.65,23.0,7.0,LW,Eredivisie
2566,Marko Pjaca,20250913,FC Twente vs NAC Breda,FC Twente,38.747543613394825,3864.68,258.59999999999997,87.71,6.0,5.0,LW,Eredivisie
341,Robin Pröpper,20250913,FC Twente vs NAC Breda,FC Twente,102.08224993366942,11542.44,960.8399999999999,177.55,34.0,9.0,CB,Eredivisie
660,Ramiz Zerrouki,20250913,FC Twente vs NAC Breda,FC Twente,102.0872185485896,12196.36,773.97,138.58,31.0,9.0,DM,Eredivisie
720,Thomas van den Belt,20250913,FC Twente vs NAC Breda,FC Twente,23.0658465350916,2606.21,298.93,53.41,9.0,4.0,CM,Eredivisie
801,Max Bruns,20250913,FC Twente vs NAC Breda,FC Twente,102.08331786973466,11002.54,816.1200000000001,272.17,23.0,13.0,CB,Eredivisie
803,Daan Rots,20250913,FC Twente vs NAC Breda,FC Twente,63.334844785490056,7263.24,666.05,149.93,23.0,9.0,RW,Eredivisie
1466,Luuk Brouwers,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.11592950932965,12399.74,917.0,119.88,36.0,7.0,CM,Eredivisie
1602,Ringo Meerveld,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,73.34999201660546,9187.82,727.81,188.0,30.0,7.0,AM,Eredivisie
1636,Amourricho van Axel Dongen,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,33.86223731691785,3190.5,266.03,99.77,6.0,6.0,LW,Eredivisie
1893,Bernt Klaverboer,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.11263818344787,7170.12,16.77,0.0,2.0,0.0,GK,Eredivisie
1985,Oliver Braude,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.1222767588048,12440.11,945.3,338.09,29.0,14.0,RB,Eredivisie
2199,Maas Willemsen,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,18.532920216886136,2153.34,224.29000000000002,65.52,5.0,1.0,CB,Eredivisie
2228,Václav Sejk,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,33.773500945600176,3035.9,372.90999999999997,178.6,9.0,4.0,CF,Eredivisie
2274,Vasilios Zagaritis,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.11819066147861,11011.75,926.5600000000001,348.98,20.0,15.0,LB,Eredivisie
2313,Jacob Trenskow,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,88.78366367434005,9989.05,833.6700000000001,180.55,26.0,12.0,RW,Eredivisie
2352,Nikolai Hopland,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,14.581687296988852,1661.0,123.46000000000001,32.02,6.0,1.0,CB,Eredivisie
2393,Marcus Linday,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,18.33928429738951,2311.3,284.77,88.45,11.0,3.0,DM,Eredivisie
2394,Hristiyan Petrov,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,60.683196347031966,6644.81,287.95,63.25,9.0,3.0,CB,Eredivisie
2498,Maxence Rivera,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,73.2578672753954,8985.81,730.4,102.09,35.0,6.0,RW,Eredivisie
361,Dylan Vente,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.12372345232716,11853.24,874.6800000000001,262.35,33.0,11.0,CF,Eredivisie
50,Sam Kersten,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,88.58618951612902,8787.75,455.23,106.41,15.0,5.0,CB,Eredivisie
90,Joris van Overeem,20250913,Feyenoord vs sc Heerenveen,sc Heerenveen,107.11907686907688,12207.29,1000.02,124.57,37.0,5.0,CM,Eredivisie
1426,Quinten Timber,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.11728338939903,11781.83,863.6099999999999,174.82,32.0,10.0,CM,Eredivisie
1624,Luciano Valente,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.11704535926889,12775.85,926.8399999999999,187.41,27.0,10.0,AM,Eredivisie
1774,Givairo Read,20250913,Feyenoord vs sc Heerenveen,Feyenoord,64.68098735907073,7572.85,614.71,96.97,20.0,6.0,RB,Eredivisie
2022,Leo Sauer,20250913,Feyenoord vs sc Heerenveen,Feyenoord,77.06255437619627,8857.57,748.97,247.85,22.0,10.0,LW,Eredivisie
2026,Ayase Ueda,20250913,Feyenoord vs sc Heerenveen,Feyenoord,77.38795159438213,8761.09,969.3,263.15,28.0,14.0,CF,Eredivisie
2137,Anis Hadj Moussa,20250913,Feyenoord vs sc Heerenveen,Feyenoord,59.754946081345,7037.34,681.51,186.33,25.0,10.0,RW,Eredivisie
2153,Jaden Slory,20250913,Feyenoord vs sc Heerenveen,Feyenoord,30.062028194633925,3305.32,520.1,198.28,12.0,6.0,RW,Eredivisie
2367,Aymen Sliti,20250913,Feyenoord vs sc Heerenveen,Feyenoord,42.57168324263464,4537.29,412.48,161.09,8.0,6.0,LW,Eredivisie
2488,Anel Ahmedhodzic,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.12121212121211,11241.3,732.28,157.77,23.0,10.0,CB,Eredivisie
2489,Tsuyoshi Watanabe,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.1159788773714,10953.68,791.56,141.76,32.0,10.0,CB,Eredivisie
2490,Gaoussou Diarra,20250913,Feyenoord vs sc Heerenveen,Feyenoord,29.73589065255732,3372.05,448.02,213.85,5.0,9.0,CM,Eredivisie
28,Timon Wellenreuther,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.12285765830777,5937.82,24.240000000000002,10.15,1.0,1.0,GK,Eredivisie
412,Sem Steijn,20250913,Feyenoord vs sc Heerenveen,Feyenoord,64.54505573534699,8974.99,874.03,192.27,31.0,10.0,AM,Eredivisie
716,Gijs Smal,20250913,Feyenoord vs sc Heerenveen,Feyenoord,107.12015358681401,11438.29,1041.21,267.19,41.0,11.0,LB,Eredivisie
79,Bart Nieuwkoop,20250913,Feyenoord vs sc Heerenveen,Feyenoord,42.43564356435644,4157.42,323.26,88.44,9.0,4.0,RB,Eredivisie
1769,Robert Mühren,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,63.86732605729877,7490.36,591.46,105.41,24.0,6.0,CF,Eredivisie
1773,Kayne van Oevelen,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.3145638480626,5203.09,17.58,0.0,2.0,0.0,GK,Eredivisie
1833,Xavier Mbuyamba,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.32501599488164,10867.15,846.11,298.48,24.0,16.0,CB,Eredivisie
2075,Yannick Leliendal,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.32452867242732,10115.21,866.05,286.17,19.0,12.0,LB,Eredivisie
2169,Joel Ideho,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,89.38513390417198,9812.7,997.0,226.38,37.0,13.0,LW,Eredivisie
2378,Precious Ugwu,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.3249748406575,11843.51,1171.18,423.81,30.0,18.0,CB,Eredivisie
2382,Nick Verschuren,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.32030178326474,11584.72,817.23,252.87,20.0,12.0,CB,Eredivisie
2501,Ozan Kökçü,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,35.45267817618415,4004.38,191.6,36.53,10.0,1.0,LW,Eredivisie
2503,Aurelio Oehlers,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,47.07167325428195,5359.11,505.33,161.88,18.0,6.0,RW,Eredivisie
2504,Alex Plat,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,63.910440305430676,8955.77,605.5300000000001,58.08,26.0,4.0,DM,Eredivisie
2505,Robin van Cruijsen,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,35.41450443190975,4394.94,463.23,29.24,23.0,2.0,AM,Eredivisie
2508,Nordin Bukala,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,77.3033918128655,9914.16,675.53,84.27,33.0,5.0,CM,Eredivisie
2509,Key-Shawn Wong-A-Soij,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,9.942988859008835,1294.08,89.66,27.67,4.0,1.0,LW,Eredivisie
2562,Kiano Dyer,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,22.01741385698407,2377.0,144.51,33.53,5.0,1.0,CM,Eredivisie
442,Brandley Kuwas,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,52.249212638423245,5142.89,447.45,88.13,15.0,3.0,RW,Eredivisie
644,Henk Veerman,20250913,Go Ahead Eagles vs FC Volendam,FC Volendam,99.31942522618414,9331.06,473.83,55.68,21.0,4.0,CF,Eredivisie
130,Kenzo Goudmijn,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,68.49042241739858,8188.03,602.66,116.22,21.0,5.0,CM,Eredivisie
1462,Gerrit Nauber,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.3202718912435,9936.0,348.46,33.69,15.0,1.0,CB,Eredivisie
1464,Mats Deijl,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.31949515796158,12512.27,1331.02,374.33,41.0,14.0,RB,Eredivisie
1685,Milan Smit,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,21.0356840142397,2481.79,208.93,35.12,14.0,3.0,CF,Eredivisie
1809,Dean James,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,77.98510971786834,9950.9,1050.08,312.7,28.0,12.0,LB,Eredivisie
1878,Calvin Twigt,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,9.686840783525867,1542.92,220.89000000000001,71.87,7.0,2.0,DM,Eredivisie
2027,Jakob Breum,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,78.289291163823,11287.75,1386.8,229.19,50.0,11.0,AM,Eredivisie
2029,Victor Edvardsen,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.32593227603944,11586.37,1387.5,530.78,33.0,24.0,CF,Eredivisie
2211,Mathis Suray,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.32710439140406,11693.78,1466.28,472.12,40.0,23.0,LW,Eredivisie
2331,Aske Adelgaard,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,21.33941877794337,2291.0,283.33000000000004,89.47,7.0,3.0,LB,Eredivisie
2332,Jari De Busser,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.3204116638079,5790.38,3.3,0.0,0.0,0.0,GK,Eredivisie
241,Melle Meulensteen,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.32693726937269,12112.92,900.36,212.85,39.0,11.0,DM,Eredivisie
2417,Oscar Pettersson,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,30.837998600419876,3525.4,431.55,96.13,18.0,5.0,RW,Eredivisie
5,Evert Linthorst,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,89.64028047647207,10610.72,880.92,207.0,25.0,9.0,CM,Eredivisie
563,Joris Kramer,20250913,Go Ahead Eagles vs FC Volendam,Go Ahead Eagles,99.32596835788326,10923.87,636.47,148.66,22.0,5.0,CB,Eredivisie
120,Myron Boadu,20250913,N.E.C. vs PSV,PSV,30.691113105924593,3418.99,292.19,118.7,6.0,6.0,CF,Eredivisie
147,Armando Obispo,20250913,N.E.C. vs PSV,PSV,27.914969450101832,2741.25,163.02,29.68,9.0,1.0,CB,Eredivisie
1690,Anass Salah-Eddine,20250913,N.E.C. vs PSV,PSV,30.697803133514988,3605.15,383.84000000000003,122.4,13.0,5.0,LB,Eredivisie
1779,Ryan Flamingo,20250913,N.E.C. vs PSV,PSV,72.26560755689137,8415.33,533.19,69.9,27.0,3.0,CB,Eredivisie
1836,Ricardo Pepi,20250913,N.E.C. vs PSV,PSV,69.48832254363681,8479.66,975.37,219.65,34.0,11.0,CF,Eredivisie
195,Joey Veerman,20250913,N.E.C. vs PSV,PSV,100.17884773662551,12171.73,850.43,200.17,23.0,9.0,CM,Eredivisie
2021,Ruben van Bommel,20250913,N.E.C. vs PSV,PSV,77.14446358937154,8506.72,876.89,309.64,29.0,11.0,LW,Eredivisie
206,Sergiño Dest,20250913,N.E.C. vs PSV,PSV,100.18386243386243,11360.85,1034.8600000000001,454.14,24.0,18.0,LB,Eredivisie
2359,Ivan Perisic,20250913,N.E.C. vs PSV,PSV,100.1804380071547,11481.68,1410.71,490.3,37.0,21.0,LW,Eredivisie
2467,Matej Kovár,20250913,N.E.C. vs PSV,PSV,100.1781780031474,5729.19,10.89,0.0,0.0,0.0,GK,Eredivisie
2468,Yarek Gasiorowski,20250913,N.E.C. vs PSV,PSV,22.822032421126025,2618.6,180.07999999999998,47.82,8.0,1.0,CB,Eredivisie
2472,Kiliann Sildillia,20250913,N.E.C. vs PSV,PSV,69.48107339612581,7819.4,367.51000000000005,40.6,18.0,2.0,RB,Eredivisie
390,Jerdy Schouten,20250913,N.E.C. vs PSV,PSV,100.17870267498503,11721.91,731.37,142.72,27.0,8.0,DM,Eredivisie
440,Guus Til,20250913,N.E.C. vs PSV,PSV,77.36114188325523,9078.33,1083.72,392.1,28.0,20.0,AM,Eredivisie
645,Couhaib Driouech,20250913,N.E.C. vs PSV,PSV,23.039595989167825,3147.9,393.37,113.58,15.0,5.0,LW,Eredivisie
775,Ismael Saibari,20250913,N.E.C. vs PSV,PSV,100.18417195896436,12304.62,1404.03,376.57,40.0,22.0,CM,Eredivisie
146,Bryan Linssen,20250913,N.E.C. vs PSV,N.E.C.,70.09698969072166,8499.26,780.87,155.98,28.0,8.0,CF,KKD
1515,Dirk Proper,20250913,N.E.C. vs PSV,N.E.C.,84.78126250100009,10596.81,1138.3899999999999,286.83,39.0,14.0,CM,KKD
1817,Ahmetcan Kaplan,20250913,N.E.C. vs PSV,N.E.C.,100.1849839686498,11248.77,826.3299999999999,239.91,23.0,15.0,CB,KKD
2011,Koki Ogawa,20250913,N.E.C. vs PSV,N.E.C.,20.68789334216628,2498.27,201.59,17.28,10.0,1.0,CF,KKD
2013,Brayann Pereira,20250913,N.E.C. vs PSV,N.E.C.,79.49600660974937,8659.5,1082.46,419.51,29.0,15.0,RB,KKD
2073,Kodai Sano,20250913,N.E.C. vs PSV,N.E.C.,100.18282659005666,12553.91,1121.67,169.72,54.0,7.0,AM,KKD
2128,Tjaronn Chery,20250913,N.E.C. vs PSV,N.E.C.,100.17906036092097,12879.02,1061.95,241.96,36.0,12.0,AM,KKD
2227,Sami Ouaissa,20250913,N.E.C. vs PSV,N.E.C.,100.18421744848752,11426.01,1269.44,415.54,34.0,17.0,RW,KKD
2344,Kento Shiogai,20250913,N.E.C. vs PSV,N.E.C.,30.08535169210352,3627.09,423.94,206.47,8.0,7.0,CF,KKD
2477,Gonzalo Crettaz,20250913,N.E.C. vs PSV,N.E.C.,100.18407821229052,7173.18,35.33,0.0,2.0,0.0,GK,KKD
2563,Deveron Fonville,20250913,N.E.C. vs PSV,N.E.C.,100.18458686440678,11348.91,1245.32,449.46,38.0,20.0,LB,KKD
2564,Darko Nejasmic,20250913,N.E.C. vs PSV,N.E.C.,15.401763046544426,2183.97,158.22,36.77,4.0,1.0,DM,KKD
2565,Noé Lebreton,20250913,N.E.C. vs PSV,N.E.C.,30.28083333333333,4360.44,459.41999999999996,94.46,14.0,5.0,DM,KKD
377,Youssef El Kachati,20250913,N.E.C. vs PSV,N.E.C.,69.9021934850221,8540.65,630.42,176.91,23.0,10.0,CF,KKD
55,Vito van Crooij,20250913,N.E.C. vs PSV,N.E.C.,15.523901909048579,2000.41,260.34000000000003,97.37,5.0,6.0,RW,KKD
968,Virgil Misidjan,20250913,N.E.C. vs PSV,N.E.C.,84.65946335314246,9402.28,884.76,190.42,36.0,9.0,LW,KKD
107,Dennis Vos,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,49.073292929292926,6072.82,310.06,76.87,12.0,5.0,CB,KKD
1373,Tarik Essakkati,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,27.746806741742876,3671.18,362.19000000000005,54.84,17.0,2.0,LW,KKD
138,Flor Van den Eynden,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,45.09344316858046,5419.33,307.04,74.98,10.0,3.0,CB,KKD
167,Thomas Poll,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,12.531433709108514,1811.92,117.47,0.0,9.0,0.0,LB,KKD
2120,Menno Bergsen,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.16731760662395,6027.65,15.71,0.0,1.0,0.0,GK,KKD
2121,Brian Koglin,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.16423487544483,10584.06,395.55,68.92,20.0,3.0,CB,KKD
2122,Justin Ogenia,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,49.07430135168753,5917.87,611.07,178.58,23.0,6.0,RB,KKD
2123,Pol Llonch,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.17099305765167,12479.54,798.3499999999999,71.19,43.0,4.0,DM,KKD
2124,Noah Makanza,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.1693190079974,11657.22,672.23,93.49,26.0,5.0,CM,KKD
2125,André Leipold,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,66.42225416420057,7855.76,567.12,216.76,14.0,10.0,RW,KKD
2126,Maik Lukowicz,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,66.38837661788344,7847.77,607.9300000000001,146.0,23.0,8.0,CF,KKD
2129,Amine Et-Taïbi,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.16565048697443,11892.18,1056.85,331.04,30.0,15.0,CB,KKD
2130,Alen Dizdarevic,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,45.09159397303728,5686.05,488.24,163.12,13.0,7.0,CM,KKD
2131,Labinot Bajrami,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,27.782097878454906,3286.9,316.11,95.66,8.0,5.0,CF,KKD
432,Lennerd Daneels,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,94.17088341598722,11203.51,922.25,223.29,34.0,7.0,LW,KKD
443,Amir Absalem,20250913,VVV-Venlo vs Helmond Sport,Helmond Sport,81.64104013566988,10109.61,866.71,145.8,35.0,9.0,LB,KKD
1117,Diego van Oorschot,20250913,VVV-Venlo vs Helmond Sport,VVV-Venlo,23.260859590088714,3041.59,356.23,125.19,11.0,5.0,CF,KKD
